,Tweets,subjectivity,polarity,analysis
863,rt shame china brutal immoral government world shi jinping politics bunch garbage leading world towards next world war shut china dirtiest chinese government shaneonchina boycottchina quadcountries,0.3333333333333333,-0.2916666666666667,Negative
864,amp china responsible 544k shut organizations hold responsibilities still favouring culprit country till take action china boycottchina,0.325,0.15000000000000002,Positive
865,please sanction ccpchina boycottchina stop harm whole world avoiding world becomes hk antichinazi standwithhongkong,0.4,0.2,Positive
866,rt fact china overpowered destroy international financial centre easily one able stop make china pay boycottchina stop using spy apps tiktok,0.2916666666666667,0.14666666666666667,Positive
867,us military stands india conflict china france australia russia america stands india usindia indiapushesbackchina china boycottchina boycottchineseproducts,0.1,-0.1,Negative
868,rt days ago tiktok deleted 8 million reviews googleplay usa ban india already banned exiting china friends evil ccp come huge price standwithhongkong makechinapay boycottchina,0.95,-0.29999999999999993,Negative
869,rt lol evil ccp found poor countries actually debtors support notorious law pathetic boycottchineseproducts boycottchina banchinaproducts banchina antichinazi chinais chinamustfall chinavirus standwithhongkong,0.6799999999999999,-0.32,Negative
870,rt totally confused argument argue bantiktok boycottchina enddogcatmeattrade,0.7,-0.4,Negative
871,totally confused argument argue bantiktok boycottchina enddogcatmeattrade,0.7,-0.4,Negative
872,need organization earth alarm humans calamity whole world suffering covid due sleepy nature nations including america boycott well china support uspresident boycottchina,0.3875,0.037500000000000006,Positive
873,rt 1t nike shoes disney doll find made purchase supporting slave labor factories china buy american fight slavery slavesnomore ccp ccpchina boycottchina wednesdaymorning wednesdaymotivation,0.125,0.125,Positive
874,rt fact china overpowered destroy international financial centre easily one able stop make china pay boycottchina stop using spy apps tiktok,0.2916666666666667,0.14666666666666667,Positive
875,rt today launching garud file transfer share apps movies music documents ads easy clean user interface made india hoping love support download boycottchina swadeshifirst vocalforlocal,0.7111111111111111,0.43333333333333335,Positive
876,rt today launching garud file transfer share apps movies music documents ads easy clean user interface made india hoping love support download boycottchina swadeshifirst vocalforlocal,0.7111111111111111,0.43333333333333335,Positive
877,rt uk threat suppression china way working way bully works evident instead apologizing world resorts threats boycottchina amp u bring chinaonitsknees chineseproductsindustbin,0.25,0.25,Positive
878,china ready launch another one boycottchina,0.5,0.2,Positive
879,going game changer boycottchineseproduct boycottchina,0.4,-0.4,Negative
880,nike shoes disney doll find made purchase supporting slave labor factories china buy american fight slavery slavesnomore ccp ccpchina boycottchina wednesdaymorning wednesdaymotivation,0.125,0.125,Positive
881,rt social vino update india 746514 266885 458844 20685 updated 08 07 2020 17 24 25 boycottchina replaceit remove chinese apps download replace,0.03333333333333333,0.016666666666666666,Positive
882,rt social update india 743481 265683 457045 20653 updated 07 07 2020 23 53 29 boycottchina replaceit remove chinese apps download replace,0.03333333333333333,0.016666666666666666,Positive
883,rt day 39 thought indian company read wikipedia bought iball keyboard behind keyboard saw information made prc rt tagging boycottmadeinchina boycottchineseproducts boycottchina,0.7,-0.4,Negative
884,try pimp urself china bought u long back boycottmadeinchina boycottchineseproduct boycottchina,0.2,-0.025,Negative
885,rt today launching garud file transfer share apps movies music documents ads easy clean user interface made india hoping love support download boycottchina swadeshifirst vocalforlocal,0.7111111111111111,0.43333333333333335,Positive
886,rt uk threat suppression china way working way bully works evident instead apologizing world resorts threats boycottchina amp u bring chinaonitsknees chineseproductsindustbin,0.25,0.25,Positive
887,rt shame china brutal immoral government world shi jinping politics bunch garbage leading world towards next world war shut china dirtiest chinese government shaneonchina boycottchina quadcountries,0.3333333333333333,-0.2916666666666667,Negative
888,rt today launching garud file transfer share apps movies music documents ads easy clean user interface made india hoping love support download boycottchina swadeshifirst vocalforlocal,0.7111111111111111,0.43333333333333335,Positive
889,china ashamed done world xi jinping used biological weapon virus disrupt economies ccp sponsoring propaganda war countries xi jinping bitten chew prosecutxijinping boycottchina freehongkong,0.1,-0.1,Negative
890,true hero hero set perfect example businesses consumers every citizens nation herocycles boycottchinaproducts boycottchina supportmadeinindia,0.825,0.675,Positive
891,rt today launching garud file transfer share apps movies music documents ads easy clean user interface made india hoping love support download boycottchina swadeshifirst vocalforlocal,0.7111111111111111,0.43333333333333335,Positive
892,threat suppression china way working way bully works evident instead apologizing world resorts threats boycottchina amp u bring chinaonitsknees chineseproductsindustbin,0.25,0.25,Positive
893,rt social update india 746514 267081 458650 20683 updated 08 07 2020 17 14 25 boycottchina replaceit remove chinese apps download replace,0.03333333333333333,0.016666666666666666,Positive
894,rt made china made concentration camps forced labor buy one less product day buy week boycott month one step time share agree madeinchina boycottchina,0.13333333333333333,-0.23333333333333334,Negative
895,rt china changing labeling made p r c boycottchina working hurting ccp success keep fighting,0.0,0.3,Positive
896,rt savegujaratnre atmanirbharbharat boycottchina sir kindly boycott china met coke amp give chance revival gujarat nre coke ltd stop liquidation process amp save jobs,0.9,0.6,Positive
897,rt social update india 746514 267081 458650 20683 updated 08 07 2020 17 14 25 boycottchina replaceit remove chinese apps download replace,0.03333333333333333,0.016666666666666666,Positive
898,rt savegujaratnre atmanirbharbharat boycottchina sir kindly boycott china met coke amp give chance revival gujarat nre coke ltd stop liquidation process amp save jobs,0.9,0.6,Positive
899,rt today launching garud file transfer share apps movies music documents ads easy clean user interface made india hoping love support download boycottchina swadeshifirst vocalforlocal,0.7111111111111111,0.43333333333333335,Positive
900,sorry indians never forget buy bullet soldier indians aggressively boycottchina boycottchineseproducts boycottmadeinchina,1.0,-0.5,Negative
901,criticizing chinese government illegal chinese law applies everyone world citizen therefore democracy hong kong fuck ccp going china get democracy boycottchina,0.275,-0.225,Negative
902,rt fact china overpowered destroy international financial centre easily one able stop make china pay boycottchina stop using spy apps tiktok,0.2916666666666667,0.14666666666666667,Positive
903,rt today launching garud file transfer share apps movies music documents ads easy clean user interface made india hoping love support download boycottchina swadeshifirst vocalforlocal,0.7111111111111111,0.43333333333333335,Positive
904,rt buy boycottchineseproducts virus borne television country killed 7 millions people till boycottchina grabbing lands countries hacking hongkongindependence uyghurgenocide rest world started hating virus,0.0,-0.2,Negative
905,rt savegujaratnre atmanirbharbharat boycottchina sir kindly boycott china met coke amp give chance revival gujarat nre coke ltd stop liquidation process amp save jobs,0.9,0.6,Positive
906,rt fact china overpowered destroy international financial centre easily one able stop make china pay boycottchina stop using spy apps tiktok,0.2916666666666667,0.14666666666666667,Positive
907,rt today launching garud file transfer share apps movies music documents ads easy clean user interface made india hoping love support download boycottchina swadeshifirst vocalforlocal,0.7111111111111111,0.43333333333333335,Positive
908,china boarder disputes every one fair china spreading chinesevirus thru world fair shitler pissing unemployment levels amp chinese mad rush bank withdraw money jai ho boycottchina campaign opinion ticktok,0.7,0.19374999999999998,Positive
909,rt look hard enough find non made china even minor things excuses help make world better place boycottchina boycottchineseproducts boycottchinaproducts,0.4354166666666666,0.03958333333333333,Positive
910,rt yes free tibet lead progress tibet adjoining indian states boycottchina freetibet,0.8,0.4,Positive
911,obviously ccp trustworthy lie every single day fightforfreedom ccp terrorist boycottchina,0.35714285714285715,-0.03571428571428571,Negative
912,rt today launching garud file transfer share apps movies music documents ads easy clean user interface made india hoping love support download boycottchina swadeshifirst vocalforlocal,0.7111111111111111,0.43333333333333335,Positive
913,rt u need look indian app promote sir u great fan following boycottchineseproducts boycottchina bantiktokinindia madeinindia makeinindia,0.425,0.4,Positive
914,rt go fight border best promise buy chinese products henceforth boycottchineseproduct boycottchina,0.15,0.5,Positive
915,rt china changing labeling made p r c boycottchina working hurting ccp success keep fighting,0.0,0.3,Positive
916,foreigners hk also threatening evil law tourists came hk also affected law security law sets everyone insecure fightforfreedomstandwithhk ccp terrorist boycottchina,0.9375,-0.75,Negative
917,rt today launching garud file transfer share apps movies music documents ads easy clean user interface made india hoping love support download boycottchina swadeshifirst vocalforlocal,0.7111111111111111,0.43333333333333335,Positive
918,tiktok sends dogecoin price 2 year high twitter says smart blockchain socialmedia cryptocurrency dogecoin tiktok dogecointiktokchallange boycottchina,0.5914285714285714,0.18714285714285714,Positive
919,rt today launching garud file transfer share apps movies music documents ads easy clean user interface made india hoping love support download boycottchina swadeshifirst vocalforlocal,0.7111111111111111,0.43333333333333335,Positive
920,rt today launching garud file transfer share apps movies music documents ads easy clean user interface made india hoping love support download boycottchina swadeshifirst vocalforlocal,0.7111111111111111,0.43333333333333335,Positive
921,chinese never fought real battle know fight one expanded territory stealth treachery ruthless oppression world stood silent boycottchineseproducts boycottchina,0.35000000000000003,-0.2,Negative
922,still feeling sad tiktok bhai behno getwellsoon self explanatory boycottchina,1.0,-0.5,Negative
923,rt social jivani update india 638039 232838 386736 18399 updated 03 07 2020 20 52 26 boycottchina replaceit remove chinese apps download replace,0.03333333333333333,0.016666666666666666,Positive
924,sky falling agree still tv channels including busy making money running ads chinese products businesses large chinese investments every five minutes boycottchineseproducts boycottmadeinchina boycottchina,0.18214285714285713,0.07857142857142857,Positive
925,true need imply real life twitter main nahi boycottchina reality main boycott karo,0.4041666666666667,0.22083333333333333,Positive
926,world must exercise social responsibility promoting slavery name communism oppression millions uyghurs tibetans largely lost world boycottchina freetibet,0.2476190476190476,0.1238095238095238,Positive
927,said support anyone supports china economically game changer greedy sob never buy one thought might burn gasoline lol boycottchina,0.55,0.2,Positive
928,shares ip criminal gang beijing includes free database red chinese gestapo thanks boycottchina isolatechina banhuawei bantiktok baneverythingchinese,0.31,0.04,Positive
929,rt mahajan saying india stand china boycottchina impact china indian economy small compared china news might help revise thoughts,0.4,-0.25,Negative
930,rt today launching garud file transfer share apps movies music documents ads easy clean user interface made india hoping love support download boycottchina swadeshifirst vocalforlocal,0.7111111111111111,0.43333333333333335,Positive
931,rt aired japanese channel dragonwithoutfire boycottchina,0.35,0.05,Positive
932,rt hongkongpolice thought would fun joke blm blacklivesmatter dumbass china hongkong hongkongprotests hongkongneedshelp chinazi nationalsecuritylaw hongkongpolice hkpoliceterrorists hkpolicestate hongkongpoliceterrorists boycottchina ccp,0.2,0.3,Positive
933,rt find unique innovative solutions build product get funding help country adding little economy india startupindia startup economy risk business funding boycottchina,0.8333333333333334,0.22916666666666666,Positive
934,find unique innovative solutions build product get funding help country adding little economy india startupindia startup economy risk business funding boycottchina,0.8333333333333334,0.22916666666666666,Positive
935,china technology companies like zoom huawei spy agents ccp world ban huawei tiktok one live censorship surveillance ccp chinazi boycottchineseproduct boycottchina,0.5,0.13636363636363635,Positive
936,china technology companies like zoom huawei spy agents ccp world ban huawei tiktok one live censorship surveillance ccp chinazi boycottchineseproduct boycottchina,0.5,0.13636363636363635,Positive
937,rt adonis yes law giving hkpoliceterrorists even power insane standwithhongkong boycottchina,1.0,-1.0,Negative
938,rt 50 forces job modiji job honesty commitment let india indians resulted win modiinlehladakh boycottchina hindicheenibyebye hindichinibyebye indiafirst,0.4,0.8,Positive
939,rt indian businessmen coming together support pm modi aatmanirbharbharat campaign result chinese imports india receiving huge blow boycottchina chinapushedback indiachina,0.45,0.20000000000000004,Positive
940,rt shame china brutal immoral government world shi jinping politics bunch garbage leading world towards next world war shut china dirtiest chinese government shaneonchina boycottchina quadcountries,0.3333333333333333,-0.2916666666666667,Negative
941,rt 18 long years india may see trade surplus last time happened 2002 amp atal bihari vajpayee power congress busy signing mous collecting china money rajivgandhifoundation amp conducting fta studies years congressmuktbharat boycottchina,0.25555555555555554,0.016666666666666666,Positive
942,boycottchina xitler ask valdivostok careful russian brothers pla anything grab land,0.5,-0.05,Negative
943,hello world mouthpiece china india parents ruled india amp ravaged wealth glory amp rich cultural heritage rebuild amp shine thanks freehongkong freetaiwan boycottchina boycottcorruptcongress narendramodi,0.35000000000000003,0.225,Positive
944,boycottchina useless law curbing rights liberties hk citizens slaves china understand liberty,0.2,-0.5,Negative
945,boycottchina useless law curbing rights liberties hk citizens slaves china understand liberty,0.2,-0.5,Negative
946,congratulations cow boys trending boycottchina victory,0.16666666666666666,-0.13333333333333333,Negative
947,rt seems one deal greatest communist power world boycottchina,1.0,1.0,Positive
948,acknowledges evidence emerging airborne spread covid 19 means even homes safe social distancing repeated hand washing use earlier guidelines wrong hatred china keeps growing boycottchina,0.4916666666666667,0.008333333333333331,Positive
949,united states looking banning chinese social media apps including tiktok secretary state mike pompeo said monday aapdujamnagar ajnews us mikepompeo tiktokban boycottchina boycottchineseproducts donaldrump trump2020,0.03333333333333333,0.016666666666666666,Positive
950,rt china wants control everything american coporates allow tyranny grow control free world supressed hong kong one suppressed aware next standwithhongkong antichinazi boycottchina,0.22999999999999998,0.17,Positive
951,boycottchina dear honorable mr putin sir xitler wants take vladivostok also,0.1,0.2,Positive
952,rt savegujaratnre atmanirbharbharat boycottchina sir kindly boycott china met coke amp give chance revival gujarat nre coke ltd stop liquidation process amp save jobs,0.9,0.6,Positive
953,tiktok ban india still available download google trying defeat boycott china movement boycottchina,0.4,0.4,Positive
954,rt chinese involvement 5g security risk hell kind risk presented involvement nuclear infrastructure ban boycottchina,0.45,0.3,Positive
955,rt aired japanese channel dragonwithoutfire boycottchina,0.35,0.05,Positive
956,ccp necrotic cancer cell expanding world time remove cancer cells otherwise destroy world boycottchina antichinazi newwestberlin,0.0,-0.2,Negative
957,notice nz media really headline cases countries us china make us look bad china look good wonder followthemoney boycottchina,0.48888888888888893,0.06666666666666671,Positive
958,rt pehicc hope china one day bare consequences country zero animalwelfarelaws abomination yulin n wetmarkets n country spread pandemic around world boycottchina,0.1,0.05,Positive
959,rt wen wants friend virus country boycottchina isolatechina ccpisvirus,0.1,0.2,Positive
960,rt please world need act women right groups freeuyghurs standwithuyghur boycottchina,0.5357142857142857,0.2857142857142857,Positive
961,rt article 38 means anyone whichever nationality speaks hong kong government arrested matter thanks greta careful standwithhk nationalsecuritybill boycottchina,0.6,0.05,Positive
962,rt savegujaratnre atmanirbharbharat boycottchina sir kindly boycott china met coke amp give chance revival gujarat nre coke ltd stop liquidation process amp save jobs,0.9,0.6,Positive
963,yes please free uyghur free xinjiang freehongkong uyghurslivesmatter hongkongerlivesmatter boycottchineseproducts boycottchina banchinaproducts banchina antichinazi chinais chinamustfall chinavirus standwithhongkong,0.8,0.4,Positive
964,lol evil ccp found poor countries actually debtors support notorious law pathetic boycottchineseproducts boycottchina banchinaproducts banchina antichinazi chinais chinamustfall chinavirus standwithhongkong,0.6799999999999999,-0.32,Negative
965,today cares nobody world wants go virus producing country china chinesevirus covid19 boycottchina,0.1,0.2,Positive
966,much boycottchina boycottchineseproducts,0.2,0.2,Positive
967,chat privacy threat us firm develops 100 user controlled messaging blockchain socialmedia censorship cybersecurity usa telegram cybersecurity privacy boycottchina,0.4,-0.2,Negative
968,one day monkey eaten chinese monkey sitting nearby boycottchineseproducts boycottchina chinesevirus,0.0,-0.03333333333333333,Negative
969,rt savegujaratnre atmanirbharbharat boycottchina sir kindly boycott china met coke amp give chance revival gujarat nre coke ltd stop liquidation process amp save jobs,0.9,0.6,Positive
970,looking news content named global liars times chinese issues neighbours many countries virus producers blaming india boycottchina chinesevurus boycottchineseproducts,0.16666666666666666,0.16666666666666666,Positive
971,indian government took major step lieu safeguarding country security sovereignty banning 59 chinese apps safety concerns country administration boycott china chinese things boycottchina banofchineseapps ngo tarezameenfoundation,0.16666666666666666,0.020833333333333332,Positive
972,5 layer premium quality face mask particulate respirator kindly contact us bulk qty best prices corporate export n95 face mask madeinindia vocalforlocal boycottchina boycottchineseproduct maskindia masks thanks amp regards sanjeev phone 9599783350,0.35,0.45,Positive
973,rt savegujaratnre atmanirbharbharat boycottchina sir kindly boycott china met coke amp give chance revival gujarat nre coke ltd stop liquidation process amp save jobs,0.9,0.6,Positive
974,rt today launching garud file transfer share apps movies music documents ads easy clean user interface made india hoping love support download boycottchina swadeshifirst vocalforlocal,0.7111111111111111,0.43333333333333335,Positive
975,axios rundown new law hk make everyone worried ccp already coerced capitalism power agenda abroad attempting hi jack international law unprecedented boycottchina,0.4515151515151515,0.24545454545454545,Positive
976,rt dolly ethnic genocide without sanguinary scene poor uyghurs help boycottchina boycottchinaproducts,0.6,-0.4,Negative
977,rt pretty sad sorry talk much abt uyghur xinjiang issue old days china stopped next xinjiang occurs standwithhongkong boycottchina,0.5666666666666668,-0.07500000000000001,Negative
978,rt hope could support uyghurs concrete action could weak ccpchina boycottchina,0.3416666666666666,-0.041666666666666664,Negative
979,rt aired japanese channel dragonwithoutfire boycottchina,0.35,0.05,Positive
980,proud moment boycottchina,1.0,0.8,Positive
981,rt tiktok still available ban india u still keep huge risk data law put boycottchina chinese companies apps bound law provide intelligence data chinese govt needed,0.325,0.2,Positive
982,rt united states looking banning chinese social media apps including tiktok secretary state boycottchina,0.03333333333333333,0.016666666666666666,Positive
983,rt whole world going follow india china sooner later people around world hit back china keep watching good days coming china boycottchina,0.25,0.22499999999999998,Positive
984,rt normal response becomes difficult company ccpchina boycottchina,0.825,-0.175,Negative
985,rt boycottchina trend going china invented new madeinchina mark could confused eu certification mark beware lies,0.5772727272727273,-0.13181818181818183,Negative
986,rt better cut huawei soon possible one wants live surveillance ccp untrustworthy regime learn virus pandemic boycottchina,0.525,0.20909090909090908,Positive
987,rt hindu another pandemic erupts china country full viruses boycottchina,0.55,0.35,Positive
988,rt war upon time demon named china used spit virus mouth kill innocent humans devil china move stone age war rest world boycottchina boycottchineseproducts hongkongindependence,0.7,0.5,Positive
989,rt hind 1857 covid 19 virus biological attack globe attack turmoil lives people even losing lives dangerous biological attacks continue occur world root ccp terrorist eradicated boycottchina,0.9,-0.6,Negative
990,rt article 38 means anyone whichever nationality speaks hong kong government arrested matter thanks greta careful standwithhk nationalsecuritybill boycottchina,0.6,0.05,Positive
991,rt freetibet boycottchina freehongkong vacateaksaichin china illegally occupied several years atleast boycottchinaproducts immediately pledge never ever welcome leader soil,0.4666666666666666,0.10000000000000002,Positive
992,rt think need magic whitewash hong kong image waste taxpayers money since care standwithhk boycottchina,0.5,0.15,Positive
993,rt please world need act women right groups freeuyghurs standwithuyghur boycottchina,0.5357142857142857,0.2857142857142857,Positive
994,rt aderholt thank standwithhongkong unfailing support really encouraging keep fight hope world sees ccp evilness dire situation boycottchina,0.2,0.2,Positive
995,rt many companies voice loud intl issues blm environmental concerns etc stay low uyghurs inhumane situation police brutality hong kong hypocrites boycottchina infiltrates free world market,0.6599999999999999,0.019999999999999997,Positive
996,rt hey mess u r bad r ur dad trust u ur commies congis chamchas presstitutes reformed rejuvenated revived modi forget treachery treason spread chinese virus boycottchina,0.2805555555555555,-0.2916666666666666,Negative
997,rt right merely empty words make difference lot starting boycottchineseapp like tiktok govt concrete actions revoking foreign nationality ccp hk officials families appreciated boycottchina,0.2767857142857143,0.06845238095238096,Positive
998,rt social wani update india 743481 265670 457058 20653 updated 08 07 2020 00 17 25 boycottchina replaceit remove chinese apps download replace,0.03333333333333333,0.016666666666666666,Positive
999,rt wow roads china poor quality constructions cause many people die china every year qarmy rhtrades usmca aybar forex japanese javascript love virus mgros netas trudeaucorruption boycottchina,0.54,0.13999999999999999,Positive
1000,rt wow roads china poor quality constructions cause many people die china every year qarmy rhtrades usmca aybar forex japanese javascript love virus mgros netas trudeaucorruption boycottchina,0.54,0.13999999999999999,Positive
1001,rt today launching garud file transfer share apps movies music documents ads easy clean user interface made india hoping love support download boycottchina swadeshifirst vocalforlocal,0.7111111111111111,0.43333333333333335,Positive
1002,first india galwan valley hong kong china provokes vietnam via galwanvalleyclash boycottchina,0.3333333333333333,0.25,Positive
1003,thanks australia supporting hongkong standwithhk boycottchina ccp terrorist chinamustpay chinavsworld,0.225,0.225,Positive
1004,rt made emotional wish bharat mata ki jai ho bharat birthplace buddha bow guru stay safe hind ki sena istandwithindianarmy boycottchina boycottmadeinchina indiachinafaceoff india,0.575,0.25,Positive
1005,rt today launching garud file transfer share apps movies music documents ads easy clean user interface made india hoping love support download boycottchina swadeshifirst vocalforlocal,0.7111111111111111,0.43333333333333335,Positive
1006,rt days ago tiktok deleted 8 million reviews googleplay usa ban india already banned exiting china friends evil ccp come huge price standwithhongkong makechinapay boycottchina,0.95,-0.29999999999999993,Negative
1007,rt agree warnings taken seriously china global threat people entire animal world planet whole boycottchina boycottchineseproducts maga2020 americafirst anywherebutchina,0.4229166666666666,-0.033333333333333326,Negative
1008,rt stand solidarity feel pain emotions darkest hour night comes dawn hope dawn near us boycottchina boycottchineseproducts freehongkong freetibet freetaiwan freeuyghurs,0.4,0.1,Positive
1009,rt days ago tiktok deleted 8 million reviews googleplay usa ban india already banned exiting china friends evil ccp come huge price standwithhongkong makechinapay boycottchina,0.95,-0.29999999999999993,Negative
1010,rt today launching garud file transfer share apps movies music documents ads easy clean user interface made india hoping love support download boycottchina swadeshifirst vocalforlocal,0.7111111111111111,0.43333333333333335,Positive
1011,rt real china boycottchineseproduct boycottchina boycottchineseapp,0.30000000000000004,0.2,Positive
1012,rt protest anthem banned hong kong schools new security office opens gestapo hongkong boycottchina,0.45454545454545453,0.13636363636363635,Positive
1013,protest anthem banned hong kong schools new security office opens gestapo hongkong boycottchina,0.45454545454545453,0.13636363636363635,Positive
1014,rt aired japanese channel dragonwithoutfire boycottchina,0.35,0.05,Positive
1015,strongly condemn national security law hong kong freehongkong freetibet boycottchina,0.7333333333333333,0.4333333333333333,Positive
1016,rt today launching garud file transfer share apps movies music documents ads easy clean user interface made india hoping love support download boycottchina swadeshifirst vocalforlocal,0.7111111111111111,0.43333333333333335,Positive
1017,rt today launching garud file transfer share apps movies music documents ads easy clean user interface made india hoping love support download boycottchina swadeshifirst vocalforlocal,0.7111111111111111,0.43333333333333335,Positive
1018,rt real china boycottchineseproduct boycottchina boycottchineseapp,0.30000000000000004,0.2,Positive
1019,rt today launching garud file transfer share apps movies music documents ads easy clean user interface made india hoping love support download boycottchina swadeshifirst vocalforlocal,0.7111111111111111,0.43333333333333335,Positive
1020,even sales good promote even use chinese software specially invite chinese team train staff lets stop giving business pls use products madeinindia boycottchina boycottchinaproducts boycottarrivae vocalforlocal,0.29285714285714287,0.2642857142857143,Positive
1021,rt made china made concentration camps forced labor buy one less product day buy week boycott month one step time share agree madeinchina boycottchina,0.13333333333333333,-0.23333333333333334,Negative
1022,china rapid digging mainly depends stealing international technology lose avenue theft restrict ccp using economy threaten european countries boycottchina boycottchineseproducts chinazi,0.1111111111111111,0.05555555555555555,Positive
1023,standwithhongkong freehongkong indians strongly stand boycottchina boycottcomunistmaoist,0.7333333333333333,0.4333333333333333,Positive
1024,sameshitdifferentday china confucius institutes rebrand overseas propaganda rows us iran aka 1 state sponsor terrorism norway aka friend iran japan england korea taiwan canada boycottchina germany france exitgermany,0.1,-0.1,Negative
1025,rt airborne china trying win world war 3 biological weapons without firing single bullet people rest world except china deal simply agenda boycottchineseproducts boycottchina,0.3238095238095238,0.24285714285714288,Positive
1026,rt aired japanese channel dragonwithoutfire boycottchina,0.35,0.05,Positive
1027,rt dolly ethnic genocide take actions late sanctionchina boycottchinaproducts boycottchina chinazi,0.6,-0.3,Negative
1028,airborne china trying win world war 3 biological weapons without firing single bullet people rest world except china deal simply agenda boycottchineseproducts boycottchina,0.3238095238095238,0.24285714285714288,Positive
1029,rt fact china overpowered destroy international financial centre easily one able stop make china pay boycottchina stop using spy apps tiktok,0.2916666666666667,0.14666666666666667,Positive
1030,organharvesting evil uyghur genocide amp crimes humanity chinese officials us iran aka 1 state sponsor terrorism norway aka friend mullahs japan england korea taiwan canada boycottchina germany france exitgermany,0.5,-0.5,Negative
1031,rt thanks vicky xu conscientious chinese dissident ccp regime report china uyghur slavery boycottchina brands acquiring slave labor complicit uyghur slavery uyghurgenocide,0.1,0.1,Positive
1032,rt wow roads china poor quality constructions cause many people die china every year qarmy rhtrades usmca aybar forex japanese javascript love virus mgros netas trudeaucorruption boycottchina,0.54,0.13999999999999999,Positive
1033,boycottchina one safe land shall holding game promoting fair competition always play dirty,0.65,0.04999999999999999,Positive
1034,whole india campaigning boycottchina promoting chinese mobile making banner item sir,0.2,0.1,Positive
1035,better nothing ccp boycottchina claimed donald trump broke law safety ensured,0.5,0.5,Positive
1036,rt made china made concentration camps forced labor buy one less product day buy week boycott month one step time share agree madeinchina boycottchina,0.13333333333333333,-0.23333333333333334,Negative
1037,rt aired japanese channel dragonwithoutfire boycottchina,0.35,0.05,Positive
1038,yes trust fbi know exactly ccp tries interfere country controversial matter work catalyst destabilize china real threat democracy chinesevirus kungfluvirus boycottchina boycottmadeinchina,0.47500000000000003,0.22500000000000003,Positive
1039,rt aderholt thank standwithhongkong unfailing support really encouraging keep fight hope world sees ccp evilness dire situation boycottchina,0.2,0.2,Positive
1040,rt days ago tiktok deleted 8 million reviews googleplay usa ban india already banned exiting china friends evil ccp come huge price standwithhongkong makechinapay boycottchina,0.95,-0.29999999999999993,Negative
1041,rt payalrohtagi oye stop payal rohtagi tweeter c indians fuck tweeter come back right way otherwise boycotttwitter start boycottchina,0.37857142857142856,-0.038095238095238106,Negative
1042,rt fact china overpowered destroy international financial centre easily one able stop make china pay boycottchina stop using spy apps tiktok,0.2916666666666667,0.14666666666666667,Positive
1043,rt indian businessmen coming together support pm modi aatmanirbharbharat campaign result chinese imports india receiving huge blow boycottchina chinapushedback indiachina,0.45,0.20000000000000004,Positive
1044,rt shame china brutal immoral government world shi jinping politics bunch garbage leading world towards next world war shut china dirtiest chinese government shaneonchina boycottchina quadcountries,0.3333333333333333,-0.2916666666666667,Negative
1045,rt aired japanese channel dragonwithoutfire boycottchina,0.35,0.05,Positive
1046,rt many companies voice loud intl issues blm environmental concerns etc stay low uyghurs inhumane situation police brutality hong kong hypocrites boycottchina infiltrates free world market,0.6599999999999999,0.019999999999999997,Positive
1047,rt fang hk china thought open 2 fronts india face possible 5 front action ready served lol boycottchineseproducts boycottchina,0.5599999999999999,0.22000000000000003,Positive
1048,rt today launching garud file transfer share apps movies music documents ads easy clean user interface made india hoping love support download boycottchina swadeshifirst vocalforlocal,0.7111111111111111,0.43333333333333335,Positive
1049,rt payalrohtagi oye stop payal rohtagi tweeter c indians fuck tweeter come back right way otherwise boycotttwitter start boycottchina,0.37857142857142856,-0.038095238095238106,Negative
1050,payalrohtagi oye stop payal rohtagi tweeter c indians fuck tweeter come back right way otherwise boycotttwitter start boycottchina,0.37857142857142856,-0.038095238095238106,Negative
1051,rt aired japanese channel dragonwithoutfire boycottchina,0.35,0.05,Positive
1052,many people know mg hector chinese car boycottchineseproduct boycottchineseproducts winniethepooh boycottchina indiachinastandoff indiastandwitharmyandmodi indiapushesbackchina galwanvalley kungfluvirus chinesevirus,0.25,0.25,Positive
1053,kuwonu good best boycottchina,0.45000000000000007,0.85,Positive
1054,good see check country origin product myntra bottom page product boycottchineseproduct boycottchina myntra,0.6000000000000001,0.7,Positive
1055,first india countries also thinking banning chinese items countries including us australia countries boycottchineseproduct boycottchina,0.16666666666666666,0.125,Positive
1056,rt real china boycottchineseproduct boycottchina boycottchineseapp,0.30000000000000004,0.2,Positive
1057,rt real china boycottchineseproduct boycottchina boycottchineseapp,0.30000000000000004,0.2,Positive
1058,made people hate china much boycottchina boycottchinaproducts,0.55,-0.30000000000000004,Negative
1059,rt aired japanese channel dragonwithoutfire boycottchina,0.35,0.05,Positive
1060,rt aired japanese channel dragonwithoutfire boycottchina,0.35,0.05,Positive
1061,china desperate 2occupy galwan n shud unitedly fight china fronts vande matram jai ho n jai hind u agree video true n hindustan ko kewal hindustaniyo neharaya wuhanlabmadevirus bycottchina bycottchinaproduct bycottchineseproducts,0.825,-0.125,Negative
1062,afraid tiktok army would become human bomb country ready blast amp kill pla could pla bycottchinaproduct hindicheenibyebye hindichinibyebye,0.5,-0.13333333333333333,Negative
1063,excellent news indeed next expected fm imperialistic n expansionist china put entire world dock spreading wuhanlabmadevirus soln 2rein china 2 bycottchina n bycottchinaproduct jai ho n jai hind,0.50625,0.225,Positive
