,Unnamed: 0.1,text
1280,1280,"@tablefact corona update in india!

confirmed: 760761
active: 270277
recovered: 469366
deaths: 21018
updated: 08/07/2020 20:23:25

#boycottchina #replaceit

for remove chinese apps download replace it - https://t.co/1fl5dav5j3 https://t.co/rwhu8fk7ee"
1281,1281,"@coco99925548 corona update in india!

confirmed: 760761
active: 270277
recovered: 469366
deaths: 21018
updated: 08/07/2020 20:23:25

#boycottchina #replaceit

for remove chinese apps download replace it - https://t.co/1fl5dav5j3 https://t.co/fd8dvakxwk"
1282,1282,"@railnf corona update in india!

confirmed: 760761
active: 270277
recovered: 469366
deaths: 21018
updated: 08/07/2020 20:23:25

#boycottchina #replaceit

for remove chinese apps download replace it - https://t.co/1fl5dav5j3 https://t.co/h9qbxqjhgj"
1283,1283,भारत और चीन के बीच गलवान घाटी में छिड़ी जंग चीन को बहुत महंगी पड़ने वाली है. #boycottchina की मुहिम अब रंग लाने लगी है. देश के बड़े-बड़े बिजनसमैन भी इस मुहिम से जुड़ने लगे हैं. विभिन्न क्षेत्रों में कारोबार करने वाली कंपनी jsw ग्रुप ने सीमा पर जारी तनाव के बीच चीन से 40 करोड़ https://t.co/pwfr5nfty2
1284,1284,"rt @whiterabbit111: now haters will say that stephen bannon is also a bhakt 🤫

listen to the third-person point of view...

#indiachinastandoff #boycottchina #galwanvalley #chinaadmitspushback #us #india https://t.co/vwmqyfogw3"
1285,1285,"we are opposing china digitally by banning their app why not ban companies like swiggy, zomato and ola who take money from china to do business in india.
ban all chinese funded companies in india.

#boycottchina #covid19 #chinaindiafaceoff"
1286,1286,"like i always said, china can never be a friend. their intention is so tainted, it will make hell a better option. beware; for tibetans have learned it first hand! #boycottchina #boycottchineseproducts #istandwithindianarmy #nepalindiaborder https://t.co/ryhnkj2djq"
1287,1287,"rt @theharshadahir: today, we are launching garud file transfer, share apps, movies, music, documents, and more.

- no ads
- very easy and clean user interface
- made in india

hoping for your love and support.

download here : https://t.co/pcjdjyd32y

#boycottchina #swadeshifirst
#vocalforlocal ❤️ https://t.co/rtrnkjue2x"
1288,1288,more like boycott #boycottchina https://t.co/cbsuojng5p
1289,1289,"@gordongchang @samwong03297283 ccp is spreading the fake news again. the free world must take down this evil empire!
#china_is_terrorist 
#makechinapay 
#boycottchina"
1290,1290,rt @sanaya_speaks: भारत और चीन के बीच गलवान घाटी में छिड़ी जंग चीन को बहुत महंगी पड़ने वाली है. #boycottchina की मुहिम अब रंग लाने लगी है. देश के बड़े-बड़े बिजनसमैन भी इस मुहिम से जुड़ने लगे हैं. विभिन्न क्षेत्रों में कारोबार करने वाली कंपनी jsw ग्रुप ने सीमा पर जारी तनाव के बीच चीन से 40 करोड़ https://t.co/kn0ryfrd3i
1291,1291,"@scmpnews #boycottchina
#chinaliedpeopledied 
#makechinapay"
1292,1292,rt @sanaya_speaks: भारत और चीन के बीच गलवान घाटी में छिड़ी जंग चीन को बहुत महंगी पड़ने वाली है. #boycottchina की मुहिम अब रंग लाने लगी है. देश के बड़े-बड़े बिजनसमैन भी इस मुहिम से जुड़ने लगे हैं. विभिन्न क्षेत्रों में कारोबार करने वाली कंपनी jsw ग्रुप ने सीमा पर जारी तनाव के बीच चीन से 40 करोड़ https://t.co/kn0ryfrd3i
1293,1293,"rt @hembharadwaj_st: #makeinindia राखी से लेकर दिवाली तक सभी त्यौहार कैसे होंगे पूरी तरह भारतीय। इसके लिए @caitindia ने शुरू की तैयारियां ताकि बाजारों में न हो भारतीय सामान की कमी। 
#boycottchina  
@sandhyatimes4u 
@nbtdilli 
@navbharattimes https://t.co/jqlzitu5si"
1294,1294,"https://t.co/tidrwf8i92

please please please watch my new video #chillichinanews #boycottchina #madeinindia 
like+share+ comments &amp; subscribe my channel🤗🤗🙏"
1295,1295,"最近、中国アプリ検索用アプリ使ってる。
このアプリ自体が中国製でないことを祈る。ちゃんとインド製だと信じたい。

こないだ中国アプリを1個ひっかけてくれて削除した。優秀。

#boycottchina 
#boycottchineseapps 

「chinese app detector」をチェック！ https://t.co/9bes8ncucy"
1296,1296,"rt @theharshadahir: today, we are launching garud file transfer, share apps, movies, music, documents, and more.

- no ads
- very easy and clean user interface
- made in india

hoping for your love and support.

download here : https://t.co/pcjdjyd32y

#boycottchina #swadeshifirst
#vocalforlocal ❤️ https://t.co/rtrnkjue2x"
1297,1297,"rt @driverrrrh: @senator_patrick make #china pay!

terminate extradition agreement 
#boycottchina products 
#sanction 
stop trading with china
stop using spy apps https://t.co/meenyhsfbc"
1298,1298,@oneplus_in #boycottchina #boycottchineseproduct
1299,1299,"rt @blahblahbleh14: @senhawleypress many companies voice out loud for intl issues (from blm to environmental concerns etc)
but stay low with uyghurs inhumane situation, or police brutality in hong kong
hypocrites?
#boycottchina which infiltrates the free world and market! https://t.co/a9xg99osov"
1300,1300,"it is better to stand support of the state's policy in the juncture of this war like situation without any comments...&amp; we r with ur policy to be taken @pmoindia
#boycottchina #pmmodi #narendramodi"
1301,1301,rt @sanaya_speaks: भारत और चीन के बीच गलवान घाटी में छिड़ी जंग चीन को बहुत महंगी पड़ने वाली है. #boycottchina की मुहिम अब रंग लाने लगी है. देश के बड़े-बड़े बिजनसमैन भी इस मुहिम से जुड़ने लगे हैं. विभिन्न क्षेत्रों में कारोबार करने वाली कंपनी jsw ग्रुप ने सीमा पर जारी तनाव के बीच चीन से 40 करोड़ https://t.co/kn0ryfrd3i
1302,1302,"rt @divya_bhaskar: video : સુરતમાં ચીની વસ્તુઓનો બહિષ્કાર કરી આત્મનિર્ભર બનતી મહિલાઓએ ઉનના દોરા અને વૂડમાંથી રાખડીઓ બનાવી 
https://t.co/s9wqr2uxse

#surat #rakhi #boycottchina #boycottchineseproducts"
1303,1303,"@globaltimesnews thats because of you chini 
#boycottchina 
#boycottchineseproducts"
1304,1304,"@taiwannews886 nice move america! no one should live under the censorship and surveillance of the #ccp 
#chinazi
#boycottchineseproduct 
#boycottchina"
1305,1305,rt @v_vi786: #boycottchina @chinadaily @xhnews @un @tibethouseus @tibetanreview @freetibetorg #freetibet #tibetisnotchina @china @mfa_china @pdchina #chinaappban #chineseappsblocked #usa #uk #britain #freehongcong #hongkong @hongkongtourism @hongkongfp @hongkong @hongkong_news #unitedkingdom https://t.co/cxllklzm4k
1306,1306,time to really make changes #boycottchina. https://t.co/xmhgmxn0hr
1307,1307,"@ani #ccp_is_terrorist 
#boycottchina"
1308,1308,rt @sanaya_speaks: भारत और चीन के बीच गलवान घाटी में छिड़ी जंग चीन को बहुत महंगी पड़ने वाली है. #boycottchina की मुहिम अब रंग लाने लगी है. देश के बड़े-बड़े बिजनसमैन भी इस मुहिम से जुड़ने लगे हैं. विभिन्न क्षेत्रों में कारोबार करने वाली कंपनी jsw ग्रुप ने सीमा पर जारी तनाव के बीच चीन से 40 करोड़ https://t.co/kn0ryfrd3i
1309,1309,rt @driverrrrh: @ceccgov #boycottchina https://t.co/bnagnhan8w
1310,1310,"rt @theharshadahir: today, we are launching garud file transfer, share apps, movies, music, documents, and more.

- no ads
- very easy and clean user interface
- made in india

hoping for your love and support.

download here : https://t.co/pcjdjyd32y

#boycottchina #swadeshifirst
#vocalforlocal ❤️ https://t.co/rtrnkjue2x"
1311,1311,@huxijin_gt this is all china's fault! the world is isolating china for it's bad behavior. you cannot bully the world...only china will pay. all the plagues come from china...never trust china again! #boycottchina #isolatechina #chinesearethieves
1312,1312,"video : સુરતમાં ચીની વસ્તુઓનો બહિષ્કાર કરી આત્મનિર્ભર બનતી મહિલાઓએ ઉનના દોરા અને વૂડમાંથી રાખડીઓ બનાવી 
https://t.co/s9wqr2uxse

#surat #rakhi #boycottchina #boycottchineseproducts"
1313,1313,"#banyulin #boycottchina #cambodia 
cambodia's tourist hotspot bans dog meat trade https://t.co/hy7rzidkdi"
1314,1314,rt @sanaya_speaks: भारत और चीन के बीच गलवान घाटी में छिड़ी जंग चीन को बहुत महंगी पड़ने वाली है. #boycottchina की मुहिम अब रंग लाने लगी है. देश के बड़े-बड़े बिजनसमैन भी इस मुहिम से जुड़ने लगे हैं. विभिन्न क्षेत्रों में कारोबार करने वाली कंपनी jsw ग्रुप ने सीमा पर जारी तनाव के बीच चीन से 40 करोड़ https://t.co/kn0ryfrd3i
1315,1315,"for all the tiktokers, your talent won't go waste, here's new app for y'all totally made in india. reduce dependence on china and start using indian apps. support #aatmanirbharbharat 
#boycottchina #boycottchineseproduct #rizzle #madeinindia #downloadrizzle https://t.co/sw8tcvrtbi https://t.co/oyccp5j0cl"
1316,1316,"rt @chenpayer: @hurdonthehill please take a look at hk and stop #ccpchina as soon as possible!
#antichinazi #boycottchina are the only way to save the world!"
1317,1317,"rt @whiterabbit111: now haters will say that stephen bannon is also a bhakt 🤫

listen to the third-person point of view...

#indiachinastandoff #boycottchina #galwanvalley #chinaadmitspushback #us #india https://t.co/vwmqyfogw3"
1318,1318,"rt @driverrrrh: @hurdonthehill the fact is that #china is overpowered to destroy an international financial centre easily and no one is able to stop it ! 

make #china pay!

#boycottchina 
stop using spy apps #tiktok https://t.co/tv7tddnryg"
1319,1319,"@anshikapaul4 corona update in india!

confirmed: 760761
active: 270268
recovered: 469375
deaths: 21018
updated: 08/07/2020 20:13:25

#boycottchina #replaceit

for remove chinese apps download replace it - https://t.co/1fl5dav5j3 https://t.co/qyrcopnc2v"
1320,1320,"@wakeuponmybed corona update in india!

confirmed: 760761
active: 270268
recovered: 469375
deaths: 21018
updated: 08/07/2020 20:13:25

#boycottchina #replaceit

for remove chinese apps download replace it - https://t.co/1fl5dav5j3 https://t.co/jhtmwip2ub"
1321,1321,"@shashan21082609 corona update in india!

confirmed: 760761
active: 270268
recovered: 469375
deaths: 21018
updated: 08/07/2020 20:13:25

#boycottchina #replaceit

for remove chinese apps download replace it - https://t.co/1fl5dav5j3 https://t.co/l6kvr4iq31"
